test,instance,passenger_count,id_instance,demand_size,group_id,max_vehicle_capacity,fleet_size,total_capacity,user_base,objective_function,run_time,total_delay_C_obj_val,total_delay_B_obj_val,total_delay_A_obj_val,first_tier_rides_C_obj_val,first_tier_rides_B_obj_val,first_tier_rides_A_obj_val,fleet_capacity_obj_val,total_delay_C_obj_mip_gap,total_delay_B_obj_mip_gap,total_delay_A_obj_mip_gap,first_tier_rides_C_obj_mip_gap,first_tier_rides_B_obj_mip_gap,first_tier_rides_A_obj_mip_gap,fleet_capacity_obj_mip_gap,capacity_01,capacity_02,capacity_03,capacity_04,pk_delay_mean_A,pk_delay_mean_B,pk_delay_mean_C,pk_delay_sum_A,pk_delay_sum_B,pk_delay_sum_C,ride_delay_mean_A,ride_delay_mean_B,ride_delay_mean_C,ride_delay_sum_A,ride_delay_sum_B,ride_delay_sum_C,tier_1,tier_1_A,tier_1_B,tier_1_C,tier_1_pk_delay_sum,tier_1_pk_delay_sum_A,tier_1_pk_delay_sum_B,tier_1_pk_delay_sum_C,tier_1_ride_delay_sum,tier_1_ride_delay_sum_A,tier_1_ride_delay_sum_B,tier_1_ride_delay_sum_C,tier_2,tier_2_A,tier_2_B,tier_2_C,tier_2_pk_delay_sum,tier_2_pk_delay_sum_A,tier_2_pk_delay_sum_B,tier_2_pk_delay_sum_C,tier_2_ride_delay_sum,tier_2_ride_delay_sum_A,tier_2_ride_delay_sum_B,tier_2_ride_delay_sum_C,total,total_A,total_B,total_C,total_delay,total_pk_delay,total_pk_delay_A,total_pk_delay_B,total_pk_delay_C,total_ride_delay,total_ride_delay_A,total_ride_delay_B,total_ride_delay_C
slevels_090,slevels_090__manhattan__015__BB__A-16_B-68_C-16__003__maxpcount_01,maxpcount_01,003,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,18008.966178894043,658,47622,7138,-1,-11,-2,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,141.5,160.91666666666666,403.0,283.0,1931.0,403.0,128.5,196.08333333333334,17.0,257.0,2353.0,17.0,14.0,2.0,11.0,1.0,2260.0,283.0,1574.0,403.0,2564.0,257.0,2290.0,17.0,1.0,0.0,1.0,0.0,357.0,0.0,357.0,0.0,63.0,0.0,63.0,0.0,15.0,2.0,12.0,1.0,5244.0,2617.0,283.0,1931.0,403.0,2627.0,257.0,2353.0,17.0
slevels_100,slevels_100__manhattan__015__BB__A-16_B-68_C-16__003__maxpcount_01,maxpcount_01,003,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,2896.97137260437,403,1563,115,-1,-12,-2,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,57.5,121.91666666666667,403.0,115.0,1463.0,403.0,0.0,8.333333333333334,0.0,0.0,100.0,0.0,15.0,2.0,12.0,1.0,1981.0,115.0,1463.0,403.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,12.0,1.0,2081.0,1981.0,115.0,1463.0,403.0,100.0,0.0,100.0,0.0
status_quo,status_quo__manhattan__015__BB__A-16_B-68_C-16__003__maxpcount_01,maxpcount_01,003,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,18010.874698638916,420,36731,4098,-1,-12,-2,32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,8,239.0,214.25,420.0,478.0,2571.0,420.0,0.0,126.91666666666667,0.0,0.0,1523.0,0.0,15.0,2.0,12.0,1.0,3469.0,478.0,2571.0,420.0,1523.0,0.0,1523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,12.0,1.0,4992.0,3469.0,478.0,2571.0,420.0,1523.0,0.0,1523.0,0.0
slevels_050,slevels_050__manhattan__015__BB__A-16_B-68_C-16__004__maxpcount_01,maxpcount_01,004,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,49.65745735168457,1044,1258,49,-4,-10,-1,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,49.0,77.7,198.0,49.0,777.0,792.0,0.0,48.1,63.0,0.0,481.0,252.0,15.0,1.0,10.0,4.0,1618.0,49.0,777.0,792.0,733.0,0.0,481.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,10.0,4.0,2351.0,1618.0,49.0,777.0,792.0,733.0,0.0,481.0,252.0
slevels_080,slevels_080__manhattan__015__BB__A-16_B-68_C-16__004__maxpcount_01,maxpcount_01,004,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,34.7005558013916,1044,1258,49,-4,-10,-1,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,49.0,77.7,198.0,49.0,777.0,792.0,0.0,48.1,63.0,0.0,481.0,252.0,15.0,1.0,10.0,4.0,1618.0,49.0,777.0,792.0,733.0,0.0,481.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,10.0,4.0,2351.0,1618.0,49.0,777.0,792.0,733.0,0.0,481.0,252.0
slevels_090,slevels_090__manhattan__015__BB__A-16_B-68_C-16__004__maxpcount_01,maxpcount_01,004,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,46.2701473236084,1044,1258,49,-4,-10,-1,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,49.0,77.7,198.0,49.0,777.0,792.0,0.0,48.1,63.0,0.0,481.0,252.0,15.0,1.0,10.0,4.0,1618.0,49.0,777.0,792.0,733.0,0.0,481.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,10.0,4.0,2351.0,1618.0,49.0,777.0,792.0,733.0,0.0,481.0,252.0
slevels_100,slevels_100__manhattan__015__BB__A-16_B-68_C-16__004__maxpcount_01,maxpcount_01,004,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,19.82725715637207,1044,1258,49,-4,-10,-1,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,49.0,77.7,198.0,49.0,777.0,792.0,0.0,48.1,63.0,0.0,481.0,252.0,15.0,1.0,10.0,4.0,1618.0,49.0,777.0,792.0,733.0,0.0,481.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,10.0,4.0,2351.0,1618.0,49.0,777.0,792.0,733.0,0.0,481.0,252.0
status_quo,status_quo__manhattan__015__BB__A-16_B-68_C-16__004__maxpcount_01,maxpcount_01,004,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,124.93429565429688,1072,1724,49,-4,-10,-1,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,49.0,132.7,203.5,49.0,1327.0,814.0,0.0,39.7,64.5,0.0,397.0,258.0,15.0,1.0,10.0,4.0,2190.0,49.0,1327.0,814.0,655.0,0.0,397.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,10.0,4.0,2845.0,2190.0,49.0,1327.0,814.0,655.0,0.0,397.0,258.0
slevels_050,slevels_050__manhattan__015__BB__A-16_B-68_C-16__005__maxpcount_01,maxpcount_01,005,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,112.04608345031738,833,2307,94,-3,-9,-2,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,47.0,158.7,123.66666666666667,94.0,1587.0,371.0,0.0,72.0,154.0,0.0,720.0,462.0,14.0,2.0,9.0,3.0,1744.0,94.0,1279.0,371.0,1182.0,0.0,720.0,462.0,1.0,0.0,1.0,0.0,308.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,10.0,3.0,3234.0,2052.0,94.0,1587.0,371.0,1182.0,0.0,720.0,462.0
slevels_080,slevels_080__manhattan__015__BB__A-16_B-68_C-16__005__maxpcount_01,maxpcount_01,005,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,127.1392650604248,833,2307,94,-3,-9,-2,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,47.0,158.7,123.66666666666667,94.0,1587.0,371.0,0.0,72.0,154.0,0.0,720.0,462.0,14.0,2.0,9.0,3.0,1744.0,94.0,1279.0,371.0,1182.0,0.0,720.0,462.0,1.0,0.0,1.0,0.0,308.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,10.0,3.0,3234.0,2052.0,94.0,1587.0,371.0,1182.0,0.0,720.0,462.0
slevels_090,slevels_090__manhattan__015__BB__A-16_B-68_C-16__005__maxpcount_01,maxpcount_01,005,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,76.23490905761719,833,2307,94,-3,-9,-2,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,47.0,158.7,123.66666666666667,94.0,1587.0,371.0,0.0,72.0,154.0,0.0,720.0,462.0,14.0,2.0,9.0,3.0,1744.0,94.0,1279.0,371.0,1182.0,0.0,720.0,462.0,1.0,0.0,1.0,0.0,308.0,0.0,308.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,10.0,3.0,3234.0,2052.0,94.0,1587.0,371.0,1182.0,0.0,720.0,462.0
slevels_100,slevels_100__manhattan__015__BB__A-16_B-68_C-16__005__maxpcount_01,maxpcount_01,005,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,16.62271499633789,833,1659,94,-3,-10,-2,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,47.0,137.6,123.66666666666667,94.0,1376.0,371.0,0.0,28.3,154.0,0.0,283.0,462.0,15.0,2.0,10.0,3.0,1841.0,94.0,1376.0,371.0,745.0,0.0,283.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,10.0,3.0,2586.0,1841.0,94.0,1376.0,371.0,745.0,0.0,283.0,462.0
status_quo,status_quo__manhattan__015__BB__A-16_B-68_C-16__005__maxpcount_01,maxpcount_01,005,15,015_BB,4,15,60,BB,total_delay__first_tier_rides__fleet_capacity,295.28003692626953,833,2127,94,-3,-10,-2,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,47.0,169.7,123.66666666666667,94.0,1697.0,371.0,0.0,43.0,154.0,0.0,430.0,462.0,15.0,2.0,10.0,3.0,2162.0,94.0,1697.0,371.0,892.0,0.0,430.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,10.0,3.0,3054.0,2162.0,94.0,1697.0,371.0,892.0,0.0,430.0,462.0
slevels_050,slevels_050__manhattan__015__CC__A-16_B-16_C-68__001__maxpcount_01,maxpcount_01,001,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,18001.487497329712,2889,117,247,-12,-1,-2,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,123.5,117.0,201.58333333333334,247.0,117.0,2419.0,0.0,0.0,39.166666666666664,0.0,0.0,470.0,15.0,2.0,1.0,12.0,2783.0,247.0,117.0,2419.0,470.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,12.0,3253.0,2783.0,247.0,117.0,2419.0,470.0,0.0,0.0,470.0
slevels_080,slevels_080__manhattan__015__CC__A-16_B-16_C-68__001__maxpcount_01,maxpcount_01,001,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,18009.65326690674,31415,2974,7363,-12,-1,-2,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,123.5,229.0,252.16666666666666,247.0,229.0,3026.0,0.0,191.0,71.0,0.0,191.0,852.0,15.0,2.0,1.0,12.0,3502.0,247.0,229.0,3026.0,1043.0,0.0,191.0,852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,12.0,4545.0,3502.0,247.0,229.0,3026.0,1043.0,0.0,191.0,852.0
slevels_090,slevels_090__manhattan__015__CC__A-16_B-16_C-68__001__maxpcount_01,maxpcount_01,001,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,18015.60675048828,34946,1980,7363,-12,-1,-2,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,123.5,300.0,218.25,247.0,300.0,2619.0,0.0,120.0,119.08333333333333,0.0,120.0,1429.0,15.0,2.0,1.0,12.0,3166.0,247.0,300.0,2619.0,1549.0,0.0,120.0,1429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,12.0,4715.0,3166.0,247.0,300.0,2619.0,1549.0,0.0,120.0,1429.0
slevels_100,slevels_100__manhattan__015__CC__A-16_B-16_C-68__001__maxpcount_01,maxpcount_01,001,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,18003.585515975952,2733,117,247,-12,-1,-2,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,123.5,117.0,152.66666666666666,247.0,117.0,1832.0,0.0,0.0,75.08333333333333,0.0,0.0,901.0,15.0,2.0,1.0,12.0,2196.0,247.0,117.0,1832.0,901.0,0.0,0.0,901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,12.0,3097.0,2196.0,247.0,117.0,1832.0,901.0,0.0,0.0,901.0
status_quo,status_quo__manhattan__015__CC__A-16_B-16_C-68__001__maxpcount_01,maxpcount_01,001,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,18018.935747146606,37327,420,458,-12,-1,-2,32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,8,229.0,420.0,214.83333333333334,458.0,420.0,2578.0,0.0,0.0,98.58333333333333,0.0,0.0,1183.0,15.0,2.0,1.0,12.0,3456.0,458.0,420.0,2578.0,1183.0,0.0,0.0,1183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,12.0,4639.0,3456.0,458.0,420.0,2578.0,1183.0,0.0,0.0,1183.0
slevels_050,slevels_050__manhattan__015__CC__A-16_B-16_C-68__002__maxpcount_01,maxpcount_01,002,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,851.3746604919434,2538,600,22,-11,-2,-1,32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,8,22.0,200.0,162.54545454545453,22.0,600.0,1788.0,0.0,0.0,65.63636363636364,0.0,0.0,722.0,14.0,1.0,2.0,11.0,2056.0,22.0,246.0,1788.0,722.0,0.0,0.0,722.0,1.0,0.0,1.0,0.0,354.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,3.0,11.0,3132.0,2410.0,22.0,600.0,1788.0,722.0,0.0,0.0,722.0
slevels_080,slevels_080__manhattan__015__CC__A-16_B-16_C-68__002__maxpcount_01,maxpcount_01,002,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,739.8893165588379,2538,600,22,-11,-2,-1,32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,8,22.0,200.0,162.54545454545453,22.0,600.0,1788.0,0.0,0.0,65.63636363636364,0.0,0.0,722.0,14.0,1.0,2.0,11.0,2056.0,22.0,246.0,1788.0,722.0,0.0,0.0,722.0,1.0,0.0,1.0,0.0,354.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,3.0,11.0,3132.0,2410.0,22.0,600.0,1788.0,722.0,0.0,0.0,722.0
slevels_090,slevels_090__manhattan__015__CC__A-16_B-16_C-68__002__maxpcount_01,maxpcount_01,002,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,147.87335586547852,2220,321,22,-11,-3,-1,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,22.0,107.0,162.54545454545453,22.0,321.0,1788.0,0.0,0.0,39.27272727272727,0.0,0.0,432.0,15.0,1.0,3.0,11.0,2131.0,22.0,321.0,1788.0,432.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,3.0,11.0,2563.0,2131.0,22.0,321.0,1788.0,432.0,0.0,0.0,432.0
slevels_100,slevels_100__manhattan__015__CC__A-16_B-16_C-68__002__maxpcount_01,maxpcount_01,002,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,206.01069831848145,2220,321,22,-11,-3,-1,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,22.0,107.0,157.8181818181818,22.0,321.0,1736.0,0.0,0.0,44.0,0.0,0.0,484.0,15.0,1.0,3.0,11.0,2079.0,22.0,321.0,1736.0,484.0,0.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,3.0,11.0,2563.0,2079.0,22.0,321.0,1736.0,484.0,0.0,0.0,484.0
status_quo,status_quo__manhattan__015__CC__A-16_B-16_C-68__002__maxpcount_01,maxpcount_01,002,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,444.49910163879395,2510,600,22,-11,-3,-1,32,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,8,22.0,200.0,162.54545454545453,22.0,600.0,1788.0,0.0,0.0,65.63636363636364,0.0,0.0,722.0,15.0,1.0,3.0,11.0,2410.0,22.0,600.0,1788.0,722.0,0.0,0.0,722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,3.0,11.0,3132.0,2410.0,22.0,600.0,1788.0,722.0,0.0,0.0,722.0
slevels_050,slevels_050__manhattan__015__CC__A-16_B-16_C-68__003__maxpcount_01,maxpcount_01,003,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,63.997642517089844,2229,378,259,-9,-3,-3,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,86.33333333333333,126.0,158.33333333333334,259.0,378.0,1425.0,0.0,0.0,89.33333333333333,0.0,0.0,804.0,15.0,3.0,3.0,9.0,2062.0,259.0,378.0,1425.0,804.0,0.0,0.0,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,3.0,9.0,2866.0,2062.0,259.0,378.0,1425.0,804.0,0.0,0.0,804.0
slevels_080,slevels_080__manhattan__015__CC__A-16_B-16_C-68__003__maxpcount_01,maxpcount_01,003,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,54.61505317687988,2229,378,259,-9,-3,-3,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,86.33333333333333,126.0,158.33333333333334,259.0,378.0,1425.0,0.0,0.0,89.33333333333333,0.0,0.0,804.0,15.0,3.0,3.0,9.0,2062.0,259.0,378.0,1425.0,804.0,0.0,0.0,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,3.0,9.0,2866.0,2062.0,259.0,378.0,1425.0,804.0,0.0,0.0,804.0
slevels_090,slevels_090__manhattan__015__CC__A-16_B-16_C-68__003__maxpcount_01,maxpcount_01,003,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,16.733318328857422,2229,378,259,-9,-3,-3,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,86.33333333333333,126.0,158.33333333333334,259.0,378.0,1425.0,0.0,0.0,89.33333333333333,0.0,0.0,804.0,15.0,3.0,3.0,9.0,2062.0,259.0,378.0,1425.0,804.0,0.0,0.0,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,3.0,9.0,2866.0,2062.0,259.0,378.0,1425.0,804.0,0.0,0.0,804.0
slevels_100,slevels_100__manhattan__015__CC__A-16_B-16_C-68__003__maxpcount_01,maxpcount_01,003,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,17.169727325439453,2229,378,259,-9,-3,-3,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,86.33333333333333,126.0,158.33333333333334,259.0,378.0,1425.0,0.0,0.0,89.33333333333333,0.0,0.0,804.0,15.0,3.0,3.0,9.0,2062.0,259.0,378.0,1425.0,804.0,0.0,0.0,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,3.0,9.0,2866.0,2062.0,259.0,378.0,1425.0,804.0,0.0,0.0,804.0
status_quo,status_quo__manhattan__015__CC__A-16_B-16_C-68__003__maxpcount_01,maxpcount_01,003,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,48.04820251464844,2282,431,212,-9,-3,-3,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,70.66666666666667,143.66666666666666,164.22222222222223,212.0,431.0,1478.0,0.0,0.0,89.33333333333333,0.0,0.0,804.0,15.0,3.0,3.0,9.0,2121.0,212.0,431.0,1478.0,804.0,0.0,0.0,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,3.0,9.0,2925.0,2121.0,212.0,431.0,1478.0,804.0,0.0,0.0,804.0
slevels_050,slevels_050__manhattan__015__CC__A-16_B-16_C-68__004__maxpcount_01,maxpcount_01,004,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,61.71264457702637,2519,297,27,-12,-2,-1,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,27.0,148.5,138.0,27.0,297.0,1656.0,0.0,0.0,71.91666666666667,0.0,0.0,863.0,15.0,1.0,2.0,12.0,1980.0,27.0,297.0,1656.0,863.0,0.0,0.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,12.0,2843.0,1980.0,27.0,297.0,1656.0,863.0,0.0,0.0,863.0
slevels_080,slevels_080__manhattan__015__CC__A-16_B-16_C-68__004__maxpcount_01,maxpcount_01,004,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,23.07659912109375,2519,297,27,-12,-2,-1,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,27.0,148.5,138.0,27.0,297.0,1656.0,0.0,0.0,71.91666666666667,0.0,0.0,863.0,15.0,1.0,2.0,12.0,1980.0,27.0,297.0,1656.0,863.0,0.0,0.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,12.0,2843.0,1980.0,27.0,297.0,1656.0,863.0,0.0,0.0,863.0
slevels_090,slevels_090__manhattan__015__CC__A-16_B-16_C-68__004__maxpcount_01,maxpcount_01,004,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,31.576614379882812,2519,297,27,-12,-2,-1,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,27.0,148.5,138.0,27.0,297.0,1656.0,0.0,0.0,71.91666666666667,0.0,0.0,863.0,15.0,1.0,2.0,12.0,1980.0,27.0,297.0,1656.0,863.0,0.0,0.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,12.0,2843.0,1980.0,27.0,297.0,1656.0,863.0,0.0,0.0,863.0
slevels_100,slevels_100__manhattan__015__CC__A-16_B-16_C-68__004__maxpcount_01,maxpcount_01,004,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,28.357473373413086,2519,297,27,-12,-2,-1,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,27.0,148.5,138.0,27.0,297.0,1656.0,0.0,0.0,71.91666666666667,0.0,0.0,863.0,15.0,1.0,2.0,12.0,1980.0,27.0,297.0,1656.0,863.0,0.0,0.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,12.0,2843.0,1980.0,27.0,297.0,1656.0,863.0,0.0,0.0,863.0
status_quo,status_quo__manhattan__015__CC__A-16_B-16_C-68__004__maxpcount_01,maxpcount_01,004,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,79.45305252075195,2519,297,27,-12,-2,-1,36,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,9,27.0,148.5,138.0,27.0,297.0,1656.0,0.0,0.0,71.91666666666667,0.0,0.0,863.0,15.0,1.0,2.0,12.0,1980.0,27.0,297.0,1656.0,863.0,0.0,0.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,12.0,2843.0,1980.0,27.0,297.0,1656.0,863.0,0.0,0.0,863.0
slevels_050,slevels_050__manhattan__015__CC__A-16_B-16_C-68__005__maxpcount_01,maxpcount_01,005,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,11.106868743896484,1904,117,610,-8,-1,-6,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,101.66666666666667,117.0,195.5,610.0,117.0,1564.0,0.0,0.0,42.5,0.0,0.0,340.0,15.0,6.0,1.0,8.0,2291.0,610.0,117.0,1564.0,340.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,1.0,8.0,2631.0,2291.0,610.0,117.0,1564.0,340.0,0.0,0.0,340.0
slevels_080,slevels_080__manhattan__015__CC__A-16_B-16_C-68__005__maxpcount_01,maxpcount_01,005,15,015_CC,4,15,60,CC,total_delay__first_tier_rides__fleet_capacity,11.092044830322266,1904,117,610,-8,-1,-6,40,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0,0,10,101.66666666666667,117.0,195.5,610.0,117.0,1564.0,0.0,0.0,42.5,0.0,0.0,340.0,15.0,6.0,1.0,8.0,2291.0,610.0,117.0,1564.0,340.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,1.0,8.0,2631.0,2291.0,610.0,117.0,1564.0,340.0,0.0,0.0,340.0
